date,gameId,name,team,nationality,PTS,REB,OR,DR,AS,ST,BS,PF,FD,FTM,FGA,FGM,FG3M,TO,MP,PM,off_net,def_net,stocks,starter,WL,WL_raw,corner3m,abovebk3m,rim_makes,midrange_makes,fb_pts,putback_pts
2026-07-14,114385,Eliza Ashby,AUS,Australia,4,3,0,3,1,1,1,0,0,0,6,2,0,1,15.9,18,4.9,13.1,2,FALSE,+52,52,0,0,2,0,0,0
2026-07-14,114385,Matilda Trout,AUS,Australia,2,6,2,4,3,1,0,0,0,0,4,1,0,1,14.4,27,7.4,19.6,1,TRUE,+52,52,0,0,1,0,0,2
2026-07-14,114385,Jemyma Manyok,AUS,Australia,13,11,2,9,5,0,4,2,3,5,5,4,0,1,19.4,38,10.4,27.6,4,TRUE,+52,52,0,0,4,0,2,0
2026-07-14,114388,Enija Brokane,LAT,Latvia,0,1,0,1,2,1,0,2,1,0,0,0,0,2,14.6,-32,-21.9,-10.1,1,TRUE,-52,-52,0,0,0,0,0,0
2026-07-14,114388,Jelizaveta Naidjonova,LAT,Latvia,8,2,0,2,1,0,0,0,2,4,7,2,0,2,20.3,-22,-15.1,-6.9,0,FALSE,-52,-52,0,0,1,1,0,0
2026-07-14,114388,Adele Priedite,LAT,Latvia,1,2,0,2,3,0,1,3,3,1,2,0,0,2,16.9,-5,-3.4,-1.6,1,FALSE,-52,-52,0,0,0,0,0,0
2026-07-14,114388,Monta Culkstena,LAT,Latvia,1,2,0,2,2,3,0,1,4,1,1,0,0,3,19.6,-3,-2.1,-0.9,3,FALSE,-52,-52,0,0,0,0,0,0
2026-07-14,114388,Melanija Reicela Lagunovica,LAT,Latvia,0,1,0,1,1,0,0,0,1,0,3,0,0,4,7.6,-17,-11.6,-5.4,0,FALSE,-52,-52,0,0,0,0,0,0
2026-07-14,114388,Marta Arsentjeva,LAT,Latvia,0,1,0,1,0,0,1,2,0,0,2,0,0,0,7.3,-11,-7.5,-3.5,1,FALSE,-52,-52,0,0,0,0,0,0
2026-07-14,114388,Patricija Tikmere,LAT,Latvia,4,9,1,8,3,0,2,4,1,2,2,1,0,2,21.8,-38,-26,-12,2,TRUE,-52,-52,0,0,0,0,0,0
2026-07-14,114388,Darina Ivanova,LAT,Latvia,4,6,1,5,2,0,2,5,1,0,2,2,0,1,17.3,-15,-10.3,-4.7,2,FALSE,-52,-52,0,0,1,0,0,2
2026-07-14,114388,Laura Kikuste,LAT,Latvia,8,2,1,1,1,0,0,1,2,0,6,3,2,2,13.5,-14,-9.6,-4.4,0,FALSE,-52,-52,1,1,1,0,0,2
2026-07-14,114388,Evelina Sirsnina,LAT,Latvia,6,0,0,0,1,0,0,3,2,4,11,1,0,3,21.9,-39,-26.7,-12.3,0,TRUE,-52,-52,0,0,0,1,0,0
2026-07-14,114388,Madara Sakalova,LAT,Latvia,7,4,2,2,1,1,0,2,1,1,4,3,0,1,16.8,-35,-24,-11,1,TRUE,-52,-52,0,0,3,0,2,2
2026-07-14,114388,Sarlote Skrebele,LAT,Latvia,14,1,1,0,1,1,0,2,3,6,12,3,2,9,22.5,-29,-19.9,-9.1,1,TRUE,-52,-52,1,1,1,0,2,0
2026-07-14,114388,Morghan Reckley,USA,USA,12,2,1,1,5,2,0,3,3,3,9,4,1,0,19.6,43,13.6,29.4,2,TRUE,+52,52,1,0,2,0,2,2
2026-07-14,114388,Jazman Bailey,USA,USA,2,2,0,2,3,1,0,2,1,2,1,0,0,3,21.1,12,3.8,8.2,1,FALSE,+52,52,0,0,0,0,0,0
2026-07-14,114388,Nation Williams,USA,USA,8,7,4,3,1,3,1,4,2,2,11,3,0,1,18.3,23,7.2,15.8,4,FALSE,+52,52,0,0,3,0,2,0
2026-07-14,114388,Tatianna Griffin,USA,USA,6,9,3,6,6,0,0,1,2,0,8,3,0,2,19.5,9,2.8,6.2,0,FALSE,+52,52,0,0,3,0,4,0
2026-07-14,114388,Ivanna Wilson Manyacka,USA,USA,16,4,2,2,0,2,1,1,3,4,7,6,0,1,7.2,25,7.9,17.1,3,TRUE,+52,52,0,0,5,1,4,2
2026-07-14,114388,Micah Ojo,USA,USA,6,1,0,1,0,1,1,0,1,1,4,2,1,0,14.5,33,10.4,22.6,2,TRUE,+52,52,0,1,1,0,2,0
2026-07-14,114388,Maliya Hunter,USA,USA,6,5,2,3,0,0,1,0,1,2,6,2,0,0,22.3,13,4.1,8.9,1,FALSE,+52,52,0,0,2,0,2,0
2026-07-14,114388,Arianna Robinson,USA,USA,14,4,1,3,2,7,0,4,2,2,12,6,0,2,20.4,19,6,13,7,FALSE,+52,52,0,0,4,2,6,0
2026-07-14,114388,Olivia Jones,USA,USA,9,5,1,4,4,4,1,0,4,5,5,2,0,2,18.4,40,12.6,27.4,5,TRUE,+52,52,0,0,1,0,0,2
2026-07-14,114388,Eve Long,USA,USA,14,5,3,2,0,1,1,4,4,4,11,5,0,1,19.4,26,8.2,17.8,2,TRUE,+52,52,0,0,4,0,2,6
2026-07-14,114388,Nya Riak,USA,USA,12,9,5,4,4,2,1,2,2,0,8,5,2,2,19.4,17,5.4,11.6,3,FALSE,+52,52,0,2,3,0,4,5
2026-07-14,114397,Ran Kobayashi,JPN,Japan,6,7,1,6,1,1,0,3,2,3,7,1,1,2,14.8,4,0.3,3.7,1,TRUE,+20,20,1,0,0,0,0,0
2026-07-14,114397,Sora Shimizu,JPN,Japan,0,2,1,1,1,1,0,2,0,0,0,0,0,1,19.6,9,0.6,8.4,1,FALSE,+20,20,0,0,0,0,0,0
2026-07-14,114397,Momoka Kaji,JPN,Japan,13,5,2,3,2,1,0,0,1,1,7,5,2,2,17,15,1,14,1,FALSE,+20,20,1,1,2,0,2,2
2026-07-14,114397,Nene Gondo,JPN,Japan,7,1,0,1,0,1,0,2,1,1,6,2,2,1,16.4,8,0.5,7.5,1,FALSE,+20,20,1,1,0,0,0,0
2026-07-14,114397,Kako Otsuki,JPN,Japan,8,4,1,3,2,0,0,0,3,4,8,2,0,1,17.8,7,0.5,6.5,0,TRUE,+20,20,0,0,2,0,0,0
2026-07-14,114397,Miya Takeuchi,JPN,Japan,13,0,0,0,4,2,0,1,4,4,9,4,1,1,17.2,13,0.9,12.1,2,TRUE,+20,20,0,1,2,0,0,0
2026-07-14,114397,Rei Ando,JPN,Japan,6,2,2,0,0,0,0,3,1,0,7,3,0,0,20.5,7,0.5,6.5,0,FALSE,+20,20,0,0,2,0,0,2
2026-07-14,114397,Kiino Nakazawa,JPN,Japan,3,1,1,0,0,0,0,3,0,0,1,1,1,0,12.5,4,0.3,3.7,0,TRUE,+20,20,1,0,0,0,0,0
2026-07-14,114397,Kohse Hosozawa,JPN,Japan,4,4,2,2,1,0,1,0,3,1,7,1,1,1,16.6,11,0.7,10.3,1,TRUE,+20,20,1,0,0,0,0,0
2026-07-14,114397,Chihiro Ito,JPN,Japan,3,3,0,3,1,2,1,0,0,0,5,1,1,0,17.3,8,0.5,7.5,3,FALSE,+20,20,1,0,0,0,0,0
2026-07-14,114397,Honoka Yasui,JPN,Japan,5,2,0,2,2,2,1,3,3,5,6,0,0,2,19.5,5,0.3,4.7,3,FALSE,+20,20,0,0,0,0,0,0
2026-07-14,114397,Aya Ishiwata,JPN,Japan,1,2,2,0,0,1,0,0,1,1,0,0,0,0,10.7,9,0.6,8.4,1,FALSE,+20,20,0,0,0,0,0,0
2026-07-14,114397,Sofia Robson,CZE,Czechia,11,9,3,6,3,2,0,1,3,1,13,5,0,1,30,-3,-2.8,-0.2,2,TRUE,-20,-20,0,0,5,0,6,4
2026-07-14,114397,Dominika Pencakova,CZE,Czechia,12,3,0,3,4,2,0,2,2,2,14,4,2,3,28.9,-11,-10.3,-0.7,2,TRUE,-20,-20,1,1,2,0,4,0
2026-07-14,114397,Ema Novakova,CZE,Czechia,2,5,1,4,1,0,0,2,1,2,3,0,0,3,17.2,-2,-1.9,-0.1,0,TRUE,-20,-20,0,0,0,0,0,0
2026-07-14,114397,Ema Bartosova,CZE,Czechia,8,7,3,4,1,0,1,3,4,2,7,3,0,3,24.8,-7,-6.5,-0.5,1,TRUE,-20,-20,0,0,3,0,0,2
2026-07-14,114397,Anezka Misikova,CZE,Czechia,0,0,0,0,0,0,0,0,0,0,2,0,0,2,7.5,-12,-11.2,-0.8,0,FALSE,-20,-20,0,0,0,0,0,0
2026-07-14,114397,Tereza Sykorova,CZE,Czechia,7,3,0,3,0,0,0,1,2,3,2,2,0,1,12.8,-11,-10.3,-0.7,0,FALSE,-20,-20,0,0,2,0,2,0
2026-07-14,114397,Linda Kotrcova,CZE,Czechia,2,1,0,1,2,1,0,3,1,0,6,1,0,4,24.5,-8,-7.5,-0.5,1,TRUE,-20,-20,0,0,0,1,0,0
2026-07-14,114397,Martina Parizkova,CZE,Czechia,0,3,1,2,0,0,0,2,0,0,4,0,0,2,7.8,-7,-6.5,-0.5,0,FALSE,-20,-20,0,0,0,0,0,0
2026-07-14,114397,Vendula Salakova,CZE,Czechia,3,3,2,1,1,1,0,0,3,1,5,1,0,0,17.4,-11,-10.3,-0.7,1,FALSE,-20,-20,0,0,1,0,0,0
2026-07-14,114397,Laura Marcolova,CZE,Czechia,2,0,0,0,1,0,0,2,1,0,2,1,0,1,11.7,-15,-14,-1,0,FALSE,-20,-20,0,0,1,0,0,0
2026-07-14,114397,Adela Ruzickova,CZE,Czechia,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.4,-5,-4.7,-0.3,0,FALSE,-20,-20,0,0,0,0,0,0
2026-07-14,114397,Julie Prichystalova,CZE,Czechia,2,3,1,2,1,0,1,3,0,0,3,1,0,0,11,-8,-7.5,-0.5,1,FALSE,-20,-20,0,0,1,0,0,0
2026-07-14,114402,Zala Canzek,SLO,Slovenia,0,1,0,1,2,0,0,0,0,0,1,0,0,0,6,4,1.4,2.6,0,FALSE,+27,27,0,0,0,0,0,0
2026-07-14,114402,Julija Bukovec,SLO,Slovenia,0,2,1,1,1,0,0,3,0,0,1,0,0,0,8.3,15,5.4,9.6,0,FALSE,+27,27,0,0,0,0,0,0
2026-07-14,114402,Ines Fritz,SLO,Slovenia,4,3,2,1,3,1,0,2,3,0,4,2,0,1,26.3,22,7.9,14.1,1,TRUE,+27,27,0,0,2,0,2,2
2026-07-14,114402,Anais Gobec,SLO,Slovenia,25,3,0,3,7,4,1,0,2,3,13,10,2,2,23.9,14,5,9,5,TRUE,+27,27,1,1,7,0,6,0
2026-07-14,114402,Ota Pozin,SLO,Slovenia,13,4,1,3,1,2,1,0,2,2,6,4,3,2,30.3,22,7.9,14.1,3,TRUE,+27,27,1,2,0,1,0,0
2026-07-14,114402,Ema Stavrov,SLO,Slovenia,7,6,3,3,2,2,0,3,1,0,7,3,1,3,12.8,3,1.1,1.9,2,FALSE,+27,27,0,1,1,1,2,2
2026-07-14,114402,Marina Josipovic,SLO,Slovenia,5,1,0,1,1,0,1,2,1,1,7,2,0,1,13.4,2,0.7,1.3,1,FALSE,+27,27,0,0,1,0,0,0
2026-07-14,114402,Ema Krzisnik,SLO,Slovenia,6,2,0,2,2,0,0,0,0,0,8,3,0,0,19,8,2.9,5.1,0,FALSE,+27,27,0,0,3,0,4,0
2026-07-14,114402,Ema Lorbek,SLO,Slovenia,10,2,1,1,2,3,1,2,2,2,11,4,0,0,20.6,0,0,0,4,FALSE,+27,27,0,0,3,0,0,0
2026-07-14,114402,Veronika Ferjancic,SLO,Slovenia,12,13,3,10,5,0,1,2,4,4,10,4,0,3,22.3,15,5.4,9.6,1,TRUE,+27,27,0,0,3,0,2,0
2026-07-14,114402,Zala Mali,SLO,Slovenia,4,4,2,2,1,2,1,3,2,1,2,1,1,1,17,30,10.8,19.2,3,TRUE,+27,27,0,1,0,0,0,0
2026-07-14,114402,Elba Escorcia,COL,Colombia,4,8,3,5,2,1,1,0,2,2,5,1,0,1,28.3,-28,-18,-10,2,TRUE,-27,-27,0,0,1,0,0,2
2026-07-14,114402,Keren Bertel,COL,Colombia,13,1,0,1,1,2,0,3,3,1,10,4,4,3,19,-9,-5.8,-3.2,2,TRUE,-27,-27,0,4,0,0,0,0
2026-07-14,114402,Maria Superlano,COL,Colombia,13,0,0,0,3,0,0,1,4,0,14,6,1,3,24.3,-20,-12.8,-7.2,0,FALSE,-27,-27,0,1,3,2,0,0
2026-07-14,114402,Hannah Sofia Florez Perez,COL,Colombia,0,2,0,2,0,0,3,1,1,0,3,0,0,3,14.2,-9,-5.8,-3.2,3,FALSE,-27,-27,0,0,0,0,0,0
2026-07-14,114402,Diocelin Zuniga Hurtado,COL,Colombia,8,4,1,3,1,0,1,1,2,0,8,4,0,2,20.5,-14,-9,-5,1,TRUE,-27,-27,0,0,4,0,0,0
2026-07-14,114402,Sara Murillo,COL,Colombia,0,4,1,3,0,0,0,2,1,0,2,0,0,1,13.8,-14,-9,-5,0,FALSE,-27,-27,0,0,0,0,0,0
2026-07-14,114402,Dayra Pedroza,COL,Colombia,2,2,1,1,0,0,1,0,0,0,2,1,0,0,11.6,-1,-0.6,-0.4,1,FALSE,-27,-27,0,0,0,0,0,0
2026-07-14,114402,Mariangel Serna,COL,Colombia,2,0,0,0,3,1,0,2,0,0,3,1,0,3,15.7,-7,-4.5,-2.5,1,TRUE,-27,-27,0,0,1,0,0,0
2026-07-14,114402,Maria Mendez,COL,Colombia,5,0,0,0,1,0,0,3,0,0,4,2,1,3,12.4,-8,-5.1,-2.9,0,FALSE,-27,-27,1,0,1,0,0,0
2026-07-14,114402,Maria Millan,COL,Colombia,11,7,2,5,2,1,0,2,3,2,5,3,3,0,20.3,-9,-5.8,-3.2,1,FALSE,-27,-27,3,0,0,0,0,0
2026-07-14,114402,Mariana Paz,COL,Colombia,1,1,1,0,0,1,2,2,1,1,4,0,0,1,19.8,-16,-10.3,-5.7,3,TRUE,-27,-27,0,0,0,0,0,0
2026-07-14,114404,Hania  Hassabelnaby,EGY,Egypt,13,3,1,2,1,1,0,2,8,6,10,3,1,2,31.6,-5,-3.2,-1.8,1,TRUE,-11,-11,0,1,2,0,2,0
2026-07-14,114404,Fatma Abdella,EGY,Egypt,4,3,0,3,4,0,0,2,3,0,5,2,0,6,33.7,-18,-11.6,-6.4,0,TRUE,-11,-11,0,0,0,0,0,0
2026-07-14,114404,Jodi  Abdalla,EGY,Egypt,2,5,1,4,1,0,0,4,4,0,6,1,0,0,28.5,-15,-9.7,-5.3,0,FALSE,-11,-11,0,0,1,0,0,0
2026-07-14,114404,Mariam Elshenawy,EGY,Egypt,3,7,1,6,1,1,0,4,2,1,6,1,0,4,30.1,-3,-1.9,-1.1,1,TRUE,-11,-11,0,0,1,0,0,0
2026-07-14,114404,Hala Fetet,EGY,Egypt,2,1,1,0,0,0,0,1,0,0,3,1,0,0,5.7,-1,-0.6,-0.4,0,FALSE,-11,-11,0,0,1,0,0,2
2026-07-14,114404,Joudi Elsayed,EGY,Egypt,2,5,0,5,5,1,4,4,2,0,5,1,0,3,19,1,0.6,0.4,5,FALSE,-11,-11,0,0,1,0,0,0
2026-07-14,114404,Leila  Eissa,EGY,Egypt,17,7,0,7,1,0,0,3,2,4,13,5,3,2,31.9,-9,-5.8,-3.2,0,TRUE,-11,-11,1,2,2,0,2,0
2026-07-14,114404,Habiba Soliman,EGY,Egypt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.8,-2,-1.3,-0.7,0,FALSE,-11,-11,0,0,0,0,0,0
2026-07-14,114404,Zeina Amin,EGY,Egypt,6,4,2,2,0,1,1,4,1,2,5,2,0,2,15.7,-3,-1.9,-1.1,2,TRUE,-11,-11,0,0,2,0,0,2
2026-07-14,114404,Olivia Lelli,ITA,Italy,5,0,0,0,2,0,0,0,1,1,7,2,0,0,15,-5,-1.8,-3.2,0,FALSE,+11,11,0,0,0,1,0,0
2026-07-14,114404,Alessandra Padulo,ITA,Italy,0,6,1,5,1,0,1,1,0,0,2,0,0,0,17.9,-2,-0.7,-1.3,1,FALSE,+11,11,0,0,0,0,0,0
2026-07-14,114404,Emilia Magni,ITA,Italy,9,2,1,1,2,1,0,5,5,4,4,2,1,2,21.9,17,6.1,10.9,1,TRUE,+11,11,0,1,1,0,2,0
2026-07-14,114404,Isabel Hassan,ITA,Italy,17,13,7,6,0,3,0,2,5,2,16,6,3,2,30.7,12,4.3,7.7,3,TRUE,+11,11,2,1,3,0,2,5
2026-07-14,114404,Sofia Zuccon,ITA,Italy,4,10,1,9,1,1,0,1,1,2,5,1,0,1,19.3,-4,-1.4,-2.6,1,FALSE,+11,11,0,0,1,0,0,0
2026-07-14,114404,Anna Sablich,ITA,Italy,12,5,2,3,2,1,0,3,5,3,12,4,1,2,28.3,19,6.8,12.2,1,FALSE,+11,11,1,0,1,2,3,4
2026-07-14,114404,Aisha Diagne,ITA,Italy,8,0,0,0,3,4,1,4,4,2,12,3,0,1,29.3,8,2.8,5.2,5,TRUE,+11,11,0,0,2,1,0,0
2026-07-14,114404,Martina Pasqualetti,ITA,Italy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.4,-1,-0.4,-0.6,0,FALSE,+11,11,0,0,0,0,0,0
2026-07-14,114404,Mariana Nako Moni,ITA,Italy,5,4,4,0,2,2,0,3,3,3,6,1,0,3,19.1,16,5.7,10.3,2,TRUE,+11,11,0,0,1,0,0,2
2026-07-14,114404,Amelia Bianco Rossignoli,ITA,Italy,0,1,0,1,1,1,0,1,0,0,1,0,0,0,12.9,-3,-1.1,-1.9,1,FALSE,+11,11,0,0,0,0,0,0
2026-07-14,114407,Lexi Wee,CAN,Canada,5,3,0,3,5,0,0,0,4,2,3,1,1,0,19.6,2,1.8,0.2,0,FALSE,+9,9,1,0,0,0,0,0
2026-07-14,114407,Jordyn Nohr,CAN,Canada,2,2,1,1,2,0,0,2,0,0,4,1,0,0,8.3,6,5.5,0.5,0,FALSE,+9,9,0,0,0,1,0,0
2026-07-14,114407,Portia Reisen,CAN,Canada,24,1,0,1,2,3,0,3,0,0,17,9,6,3,32.6,12,11.1,0.9,3,TRUE,+9,9,1,5,2,1,2,0
2026-07-14,114407,Ashley Vande Ven,CAN,Canada,13,3,1,2,1,1,2,1,0,0,10,5,3,0,27.1,10,9.2,0.8,3,TRUE,+9,9,2,1,2,0,0,2
2026-07-14,114407,Pippa Gibb,CAN,Canada,5,0,0,0,2,2,0,0,0,0,6,2,1,2,13.8,-4,-3.7,-0.3,2,FALSE,+9,9,1,0,1,0,2,0
2026-07-14,114407,Avery Arije,CAN,Canada,4,3,0,3,4,0,0,2,1,0,5,2,0,1,16.7,6,5.5,0.5,0,TRUE,+9,9,0,0,1,1,0,0
2026-07-14,114407,Grace Pongang,CAN,Canada,3,8,2,6,1,0,1,3,2,1,3,1,0,1,15.2,-5,-4.6,-0.4,1,FALSE,+9,9,0,0,1,0,0,4
2026-07-14,114407,Emerald Nnani,CAN,Canada,14,12,7,5,1,0,2,3,3,3,12,5,1,0,26.4,10,9.2,0.8,2,TRUE,+9,9,0,1,4,0,2,2
2026-07-14,114407,Frances Vollett,CAN,Canada,13,8,3,5,2,0,1,2,2,2,14,5,1,3,32.1,3,2.8,0.2,1,TRUE,+9,9,1,0,4,0,2,0
2026-07-14,114407,Sienna Morris,CAN,Canada,2,1,1,0,1,0,0,1,0,0,2,1,0,1,8.1,5,4.6,0.4,0,FALSE,+9,9,0,0,1,0,2,0
2026-07-14,114407,Areta Kahura,NZL,New Zealand,9,1,0,1,1,0,0,1,0,0,4,3,3,0,14.2,-1,-0.1,-0.9,0,FALSE,-9,-9,3,0,0,0,0,0
2026-07-14,114407,Charis Broughton,NZL,New Zealand,7,2,1,1,5,1,0,0,1,0,9,3,1,0,18.8,-7,-0.5,-6.5,1,TRUE,-9,-9,0,1,1,0,0,2
2026-07-14,114407,Imani Rasmussen,NZL,New Zealand,14,7,3,4,0,1,0,4,5,4,12,5,0,2,25.9,-17,-1.3,-15.7,1,TRUE,-9,-9,0,0,5,0,2,4
2026-07-14,114407,Sinai Foai,NZL,New Zealand,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,9,0.7,8.3,0,FALSE,-9,-9,0,0,0,0,0,0
2026-07-14,114407,Shamar Broughton,NZL,New Zealand,3,2,0,2,5,0,0,1,2,1,6,1,0,4,16.9,2,0.2,1.8,0,FALSE,-9,-9,0,0,1,0,0,0
2026-07-14,114407,Ava Jones,NZL,New Zealand,6,3,1,2,1,0,0,0,1,1,7,2,1,1,22.3,-17,-1.3,-15.7,0,TRUE,-9,-9,0,1,1,0,0,2
2026-07-14,114407,Elisa Brown,NZL,New Zealand,3,1,1,0,3,0,0,0,0,0,3,1,1,0,5.6,1,0.1,0.9,0,FALSE,-9,-9,1,0,0,0,0,0
2026-07-14,114407,Emilia Ainley,NZL,New Zealand,13,8,1,7,3,0,4,2,4,3,8,5,0,1,29.8,0,0,0,4,TRUE,-9,-9,0,0,4,0,0,0
2026-07-14,114407,Katie Moors,NZL,New Zealand,5,2,0,2,0,2,1,1,1,1,3,2,0,0,14.1,-3,-0.2,-2.8,3,FALSE,-9,-9,0,0,2,0,0,0
2026-07-14,114407,Sienna Maurice,NZL,New Zealand,3,3,0,3,4,0,0,1,0,0,4,1,1,3,22.2,-9,-0.7,-8.3,0,TRUE,-9,-9,1,0,0,0,0,0
2026-07-14,114407,Madelin Eliadis,NZL,New Zealand,9,1,0,1,0,1,0,2,2,2,5,3,1,0,14.3,3,0.2,2.8,1,FALSE,-9,-9,1,0,1,0,2,0
2026-07-14,114407,Nahala Toeleiu,NZL,New Zealand,4,2,0,2,3,0,1,0,1,0,3,2,0,1,11.9,-6,-0.5,-5.5,1,FALSE,-9,-9,0,0,2,0,4,0
2026-07-15,132952,Morghan Reckley,USA,USA,4,4,1,3,9,3,0,0,1,0,6,2,0,3,21.4,45,20.9,24.1,3,TRUE,+76,76,0,0,1,1,2,2
2026-07-15,132952,Jazman Bailey,USA,USA,5,4,1,3,5,1,0,1,3,3,2,1,0,3,19.4,30,13.9,16.1,1,FALSE,+76,76,0,0,1,0,2,0
2026-07-15,132952,Nation Williams,USA,USA,10,15,4,11,3,1,4,1,3,2,6,4,0,1,20.3,33,15.3,17.7,5,FALSE,+76,76,0,0,1,2,2,0
2026-07-15,132952,Tatianna Griffin,USA,USA,17,4,1,3,2,1,0,1,3,4,10,5,3,1,19.5,35,16.2,18.8,1,FALSE,+76,76,1,2,0,2,0,0
2026-07-15,132952,Ivanna Wilson Manyacka,USA,USA,2,0,0,0,1,1,0,1,0,0,4,1,0,0,10,16,7.4,8.6,1,TRUE,+76,76,0,0,0,0,0,0
2026-07-15,132952,Micah Ojo,USA,USA,13,10,4,6,5,2,3,0,0,0,10,5,3,0,14.5,32,14.9,17.1,5,TRUE,+76,76,0,3,2,0,4,0
2026-07-15,132952,Maliya Hunter,USA,USA,12,7,4,3,2,0,0,0,2,0,9,6,0,1,21,39,18.1,20.9,0,FALSE,+76,76,0,0,3,3,4,2
2026-07-15,132952,Arianna Robinson,USA,USA,14,2,2,0,3,1,1,1,3,5,10,4,1,1,16.2,32,14.9,17.1,2,FALSE,+76,76,1,0,3,0,4,0
2026-07-15,132952,Olivia Jones,USA,USA,15,3,0,3,4,1,1,0,1,0,9,6,3,0,20.2,44,20.4,23.6,2,TRUE,+76,76,1,2,0,0,2,0
2026-07-15,132952,Eve Long,USA,USA,13,7,2,5,2,1,2,0,2,2,8,5,1,0,19.2,39,18.1,20.9,3,TRUE,+76,76,0,1,3,1,4,0
2026-07-15,132952,Nya Riak,USA,USA,7,3,1,2,3,0,1,1,2,0,7,3,1,1,18.4,35,16.2,18.8,1,FALSE,+76,76,0,1,2,0,4,0
2026-07-15,132952,Jordan Martin,MEX,Mexico,4,3,3,0,1,1,1,5,0,0,7,2,0,1,16.2,-28,-15,-13,2,FALSE,-76,-76,0,0,2,0,0,0
2026-07-15,132952,Mariana Diaz,MEX,Mexico,14,4,0,4,1,2,0,1,3,1,13,5,3,5,37.4,-72,-38.6,-33.4,2,TRUE,-76,-76,2,1,1,1,0,0
2026-07-15,132952,Jimena Velazquez,MEX,Mexico,12,5,1,4,3,1,0,2,1,0,22,5,2,5,34.2,-59,-31.6,-27.4,1,TRUE,-76,-76,0,2,3,0,2,0
2026-07-15,132952,Meredith Jaime,MEX,Mexico,0,1,0,1,0,0,0,1,0,0,4,0,0,1,13.2,-27,-14.5,-12.5,0,FALSE,-76,-76,0,0,0,0,0,0
2026-07-15,132952,Ivanna Olalde,MEX,Mexico,0,7,4,3,2,1,0,4,0,0,4,0,0,1,18,-28,-15,-13,1,FALSE,-76,-76,0,0,0,0,0,0
2026-07-15,132952,Andrea Lopez,MEX,Mexico,0,0,0,0,0,0,0,1,0,0,1,0,0,2,8.7,-14,-7.5,-6.5,0,FALSE,-76,-76,0,0,0,0,0,0
2026-07-15,132952,Yania Valverde,MEX,Mexico,2,3,2,1,1,0,0,2,0,0,6,1,0,2,17.3,-38,-20.4,-17.6,0,TRUE,-76,-76,0,0,0,1,0,0
2026-07-15,132952,Isamar Rumbo,MEX,Mexico,0,2,1,1,2,0,0,1,1,0,6,0,0,2,20.2,-45,-24.1,-20.9,0,TRUE,-76,-76,0,0,0,0,0,0
2026-07-15,132952,Isabella Martinez,MEX,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,-11,-5.9,-5.1,0,FALSE,-76,-76,0,0,0,0,0,0
2026-07-15,132952,Marisol Gomez,MEX,Mexico,4,3,1,2,0,0,0,2,1,0,7,2,0,0,19.5,-36,-19.3,-16.7,0,TRUE,-76,-76,0,0,0,1,0,0
2026-07-15,132952,Samantha Patino,MEX,Mexico,0,2,1,1,1,0,0,1,0,0,1,0,0,0,8.9,-22,-11.8,-10.2,0,FALSE,-76,-76,0,0,0,0,0,0
2026-07-15,132954,Jelizaveta Naidjonova,LAT,Latvia,15,1,1,0,4,1,1,2,2,1,15,7,0,4,23,-9,-6.1,-2.9,2,FALSE,-23,-23,0,0,3,1,0,0
2026-07-15,132954,Enija Brokane,LAT,Latvia,2,3,0,3,1,0,0,1,0,0,1,1,0,1,11.8,-9,-6.1,-2.9,0,FALSE,-23,-23,0,0,0,1,0,0
2026-07-15,132954,Adele Priedite,LAT,Latvia,4,2,0,2,5,0,0,2,0,0,4,2,0,2,18.4,1,0.7,0.3,0,FALSE,-23,-23,0,0,1,0,0,0
2026-07-15,132954,Monta Culkstena,LAT,Latvia,6,2,2,0,2,3,0,3,0,0,5,3,0,2,23.2,-14,-9.6,-4.4,3,TRUE,-23,-23,0,0,3,0,2,0
2026-07-15,132954,Marta Arsentjeva,LAT,Latvia,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5.1,-8,-5.5,-2.5,0,TRUE,-23,-23,0,0,0,0,0,0
2026-07-15,132954,Patricija Tikmere,LAT,Latvia,9,3,1,2,0,1,0,2,4,3,9,3,0,3,24.6,-12,-8.2,-3.8,1,TRUE,-23,-23,0,0,0,0,0,0
2026-07-15,132954,Darina Ivanova,LAT,Latvia,1,4,1,3,2,0,0,2,2,1,2,0,0,1,15.4,-11,-7.5,-3.5,0,FALSE,-23,-23,0,0,0,0,0,0
2026-07-15,132954,Laura Kikuste,LAT,Latvia,0,2,1,1,0,0,0,0,0,0,3,0,0,1,4.7,7,4.8,2.2,0,FALSE,-23,-23,0,0,0,0,0,0
2026-07-15,132954,Evelina Sirsnina,LAT,Latvia,12,1,1,0,1,1,0,2,1,0,10,5,2,2,25.6,-26,-17.8,-8.2,1,TRUE,-23,-23,0,2,3,0,3,0
2026-07-15,132954,Madara Sakalova,LAT,Latvia,0,4,1,3,0,0,0,1,1,0,3,0,0,2,16.5,-16,-10.9,-5.1,0,FALSE,-23,-23,0,0,0,0,0,0
